index,state_code,county_code,site_number,parameter_code,poc,parameter,si_id,method_code,method,assessment_date,assessment_number,unit_code,unit,lvl1_monitor_concentration,lvl1_assessment_concentration,lvl2_monitor_concentration,lvl2_assessment_concentration,lvl3_monitor_concentration,lvl3_assessment_concentration,lvl4_monitor_concentration,lvl4_assessment_concentration,lvl5_monitor_concentration,lvl5_assessment_concentration,lvl6_monitor_concentration,lvl6_assessment_concentration,lvl7_monitor_concentration,lvl7_assessment_concentration,lvl8_monitor_concentration,lvl8_assessment_concentration,pqao_code,pqao,monitoring_agency_code,monitoring_agency,performing_agency_code,performing_agency,analyzing_agency_code,analyzing_agency,latitude,longitude,datum,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,date_of_last_change,lvl1_monitor_concentration_missing,lvl1_assessment_concentration_missing,lvl2_monitor_concentration_missing,lvl2_assessment_concentration_missing,lvl3_monitor_concentration_missing,lvl3_assessment_concentration_missing,lvl4_monitor_concentration_missing,lvl4_assessment_concentration_missing,lvl5_monitor_concentration_missing,lvl5_assessment_concentration_missing,lvl6_monitor_concentration_missing,lvl6_assessment_concentration_missing,lvl7_monitor_concentration_missing,lvl7_assessment_concentration_missing,lvl8_monitor_concentration_missing,lvl8_assessment_concentration_missing,method_clean,site_id,precision_code,data_completeness,quality_category,lvl1_monitor_concentration_clean,has_lvl8_data,concentration_trend,agency_type,display_text,county_encoded,param_freq_encoded,change_year,change_quarter,days_since_change,change_month_sin,change_month_cos,method_complexity,equipment_type,summer_highs,prev_day_concentration,site_percentile,county_volatility
0,1,3,10,44201,1,Ozone,7,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-03-07,1.0,8,Parts per billion,2.09,2.5,15.0,15.0,5.105,5.4,51.0,49.0,77.0,74.0,71.1165,74.9,100.5,104.6,164.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.497478,-87.880258,NAD83,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,19300.0,"Daphne-Fairhope-Foley, AL",380.0,"Mobile-Daphne-Fairhope, AL",2024-07-18,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-003-0010,,0.5,Medium,2.09,1,,Local,Site 10 (Ozone): 2.09 Parts per billion,2.0480351700680273,0.530765115034778,2024,3,275,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,,0.5,0.4380145260034308
1,1,3,10,44201,1,Ozone,7,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-10-15,1.0,8,Parts per billion,2.09,2.5,16.0,15.0,5.105,5.4,51.0,50.0,78.0,75.0,71.1165,74.9,100.5,104.6,164.0,159.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.497478,-87.880258,NAD83,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,19300.0,"Daphne-Fairhope-Foley, AL",380.0,"Mobile-Daphne-Fairhope, AL",2025-04-10,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-003-0010,,0.5,Medium,2.09,1,0.0,Local,Site 10 (Ozone): 2.09 Parts per billion,2.0480351700680273,0.530765115034778,2025,2,9,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5,0.5288639028635643
2,1,49,9991,44201,1,Ozone,96297,47,INSTRUMENTAL-ULTRA VIOLET,2024-05-21,1.0,7,Parts per million,2.09,2.5,0.01423,0.01423,0.03276,0.03276,0.06698,0.06681,29.1,30.1,0.1112,0.11118,100.5,104.6,0.3855,0.396,1344,USEPA - Clean Air Markets Division,1344,USEPA - Clean Air Markets Division,1362,"EE-MS, Environmental Engineering Measurement",1344,USEPA - Clean Air Markets Division,34.289001,-85.970065,NAD83,Sand Mountain,"Sand Mountain Alabama Agricultural Experiment Station, Crossville, AL 35962",Alabama,DeKalb,Crossville,22840.0,"Fort Payne, AL",370.0,,2024-11-04,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,UV,01-049-9991,,0.5,Medium,2.09,0,,Local,Site 9991 (Ozone): 2.09 Parts per million,3.442515625,0.530765115034778,2024,4,166,-0.5000000000000004,0.8660254037844384,2,Analytical,False,,0.52,9.002968896823953
3,1,51,4,44201,1,Ozone,104232,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-03-04,1.0,8,Parts per billion,2.09,2.5,16.0,15.0,5.105,5.4,50.0,49.0,74.0,74.0,71.1165,74.9,100.5,104.6,158.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,32.53568,-86.255193,NAD83,Wetumpka Westside Technology Park,"3148 Elmore Road, Wetumpka, Alabama 36092",Alabama,Elmore,Wetumpka,33860.0,"Montgomery, AL",370.0,,2024-07-18,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-051-0004,,0.5,Medium,2.09,1,,Local,Site 4 (Ozone): 2.09 Parts per billion,4.03696,0.530765115034778,2024,3,275,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,,0.5746268656716418,11.072043115970278
4,1,51,4,44201,1,Ozone,104232,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-08-22,1.0,8,Parts per billion,2.09,2.5,12.0,15.0,5.105,5.4,48.0,50.0,73.0,75.0,71.1165,74.9,100.5,104.6,156.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,32.53568,-86.255193,NAD83,Wetumpka Westside Technology Park,"3148 Elmore Road, Wetumpka, Alabama 36092",Alabama,Elmore,Wetumpka,33860.0,"Montgomery, AL",370.0,,2025-04-15,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-051-0004,,0.5,Medium,2.09,1,0.0,Local,Site 4 (Ozone): 2.09 Parts per billion,4.03696,0.530765115034778,2025,2,4,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5746268656716418,0.0
5,1,55,10,44201,1,Ozone,84,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-04-15,1.0,8,Parts per billion,2.09,2.5,16.0,16.0,5.105,5.4,52.0,51.0,77.0,77.0,71.1165,74.9,100.5,104.6,156.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.98821,-85.992556,WGS84,GADSDEN C. COLLEGE,"314 COLLEGE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,23460.0,"Gadsden, AL",370.0,,2024-09-30,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-055-0010,,0.5,Medium,2.09,1,,Local,Site 10 (Ozone): 2.09 Parts per billion,46.701034482758615,0.530765115034778,2024,3,201,-1.0,-1.8369701987210297e-16,3,Analytical,False,2.09,0.5,70.28919068145835
6,1,55,10,44201,1,Ozone,84,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-09-30,1.0,8,Parts per billion,2.09,2.5,13.0,15.0,5.105,5.4,48.0,50.0,72.0,75.0,71.1165,74.9,100.5,104.6,151.0,156.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.98821,-85.992556,WGS84,GADSDEN C. COLLEGE,"314 COLLEGE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,23460.0,"Gadsden, AL",370.0,,2025-04-15,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-055-0010,,0.5,Medium,2.09,1,0.0,Local,Site 10 (Ozone): 2.09 Parts per billion,46.701034482758615,0.530765115034778,2025,2,4,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5,92.34902297640713
7,1,89,14,44201,1,Ozone,233,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-10-31,1.0,7,Parts per million,2.09,2.5,0.014,0.015,5.105,5.4,0.049,0.05,0.075,0.075,71.1165,74.9,100.5,104.6,0.157,0.159,300,"City of Huntsville, Div of Natural Resources",300,"City of Huntsville, Div of Natural Resources",13,Al Dept Of Env Mgt,0300,"City of Huntsville, Div of Natural Resources",34.68547,-86.58816,WGS84,HUNTSVILLE OLD AIRPORT,3720 Russell Brown Dr SW,Alabama,Madison,Huntsville,26620.0,"Huntsville, AL",290.0,"Huntsville-Decatur-Albertville, AL",2025-03-28,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-089-0014,,0.5,Medium,2.09,1,,Local,Site 14 (Ozone): 2.09 Parts per million,13.117738596491227,0.530765115034778,2025,1,22,1.0,6.123233995736766e-17,3,Analytical,False,,0.5131578947368421,0.22372471310239114
8,1,89,22,44201,1,Ozone,95968,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-10-31,1.0,7,Parts per million,2.09,2.5,0.015,0.015,5.105,5.4,0.049,0.05,0.074,0.075,71.1165,74.9,100.5,104.6,0.156,0.158,300,"City of Huntsville, Div of Natural Resources",300,"City of Huntsville, Div of Natural Resources",13,Al Dept Of Env Mgt,0300,"City of Huntsville, Div of Natural Resources",34.772727,-86.756174,WGS84,HUNTSVILLE CAPSHAW ROAD,1130 Capshaw Road,Alabama,Madison,Huntsville,26620.0,"Huntsville, AL",290.0,"Huntsville-Decatur-Albertville, AL",2025-03-28,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-089-0022,,0.5,Medium,2.09,1,,Local,Site 22 (Ozone): 2.09 Parts per million,13.117738596491227,0.530765115034778,2025,1,22,1.0,6.123233995736766e-17,3,Analytical,False,,0.5520833333333334,0.22372471310239114
9,1,97,3,42401,1,Sulfur dioxide,244,100,INSTRUMENTAL-ULTRAVIOLET FLUORESCENCE,2024-02-22,1.0,8,Parts per billion,2.5,2.8,3.3,3.507043907,5.105,5.4,8.3,9.0,27.7,29.6,72.1,75.2,100.5,104.6,154.0,158.6,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.770181,-88.087761,NAD83,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660.0,"Mobile, AL",380.0,"Mobile-Daphne-Fairhope, AL",2024-07-18,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,UV FLUORESCENCE,01-097-0003,,0.5,Medium,2.5,1,,Local,Site 3 (Sulfur dioxide): 2.5 Parts per billion,2.3758974358974356,0.1720171214553237,2024,3,275,-0.4999999999999997,-0.8660254037844388,2,Analytical,False,,0.9217391304347826,0.8295847573124867
10,1,97,3,42401,1,Sulfur dioxide,244,100,INSTRUMENTAL-ULTRAVIOLET FLUORESCENCE,2024-10-22,1.0,8,Parts per billion,2.7,2.9,3.3,3.507043907,5.105,5.4,8.3,9.0,27.3,29.6,71.7,75.1,100.5,104.6,154.3,158.4,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.770181,-88.087761,NAD83,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660.0,"Mobile, AL",380.0,"Mobile-Daphne-Fairhope, AL",2025-04-10,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,UV FLUORESCENCE,01-097-0003,,0.5,Medium,2.7,1,0.20000000000000018,Local,Site 3 (Sulfur dioxide): 2.7 Parts per billion,2.3758974358974356,0.1720171214553237,2025,2,9,0.8660254037844387,-0.4999999999999998,2,Analytical,False,2.5,0.9304347826086956,0.22273195507049243
11,1,97,3,44201,1,Ozone,244,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-03-06,1.0,8,Parts per billion,2.09,2.5,15.0,15.0,5.105,5.4,50.0,49.0,75.0,74.0,71.1165,74.9,100.5,104.6,159.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.770181,-88.087761,NAD83,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660.0,"Mobile, AL",380.0,"Mobile-Daphne-Fairhope, AL",2024-07-18,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-097-0003,,0.5,Medium,2.09,1,-0.20500000000000007,Local,Site 3 (Ozone): 2.09 Parts per billion,2.3758974358974356,0.530765115034778,2024,3,275,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,2.7,0.5217391304347826,0.8295847573124867
12,1,97,3,44201,1,Ozone,244,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-10-21,1.0,8,Parts per billion,2.09,2.5,15.0,15.0,5.105,5.4,50.0,50.0,77.0,75.0,71.1165,74.9,100.5,104.6,161.0,159.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.770181,-88.087761,NAD83,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,33660.0,"Mobile, AL",380.0,"Mobile-Daphne-Fairhope, AL",2025-04-10,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-097-0003,,0.5,Medium,2.09,1,-0.13666666666666671,Local,Site 3 (Ozone): 2.09 Parts per billion,2.3758974358974356,0.530765115034778,2025,2,9,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5217391304347826,0.22273195507049243
13,1,97,2005,44201,1,Ozone,283,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-03-21,1.0,8,Parts per billion,2.09,2.5,16.0,15.0,5.105,5.4,52.0,55.0,78.0,74.0,71.1165,74.9,100.5,104.6,165.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.474305,-88.141022,NAD83,BAY ROAD,"BAY RD. ,MOBILE AL.",Alabama,Mobile,Theodore,33660.0,"Mobile, AL",380.0,"Mobile-Daphne-Fairhope, AL",2024-07-18,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-097-2005,,0.5,Medium,2.09,1,,Local,Site 2005 (Ozone): 2.09 Parts per billion,2.3758974358974356,0.530765115034778,2024,3,275,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,,0.5,0.8295847573124867
14,1,97,2005,44201,1,Ozone,283,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-10-16,1.0,8,Parts per billion,2.09,2.5,15.0,15.0,5.105,5.4,50.0,50.0,75.0,74.0,71.1165,74.9,100.5,104.6,161.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,30.474305,-88.141022,NAD83,BAY ROAD,"BAY RD. ,MOBILE AL.",Alabama,Mobile,Theodore,33660.0,"Mobile, AL",380.0,"Mobile-Daphne-Fairhope, AL",2025-04-10,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-097-2005,,0.5,Medium,2.09,1,0.0,Local,Site 2005 (Ozone): 2.09 Parts per billion,2.3758974358974356,0.530765115034778,2025,2,9,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5,0.22273195507049243
15,1,101,1002,44201,1,Ozone,298,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-03-01,1.0,8,Parts per billion,2.09,2.5,15.0,15.0,5.105,5.4,49.0,49.0,75.0,74.0,71.1165,74.9,100.5,104.6,160.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,32.412811,-86.263394,NAD83,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,33860.0,"Montgomery, AL",370.0,,2024-07-18,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-101-1002,,0.5,Medium,2.09,1,,Local,Site 1002 (Ozone): 2.09 Parts per billion,5.414134693877551,0.530765115034778,2024,3,275,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,,0.5319148936170213,30.053762048034624
16,1,101,1002,44201,1,Ozone,298,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-08-19,1.0,8,Parts per billion,2.09,2.5,14.0,15.0,5.105,5.4,50.0,50.0,74.0,74.0,71.1165,74.9,100.5,104.6,160.0,159.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,32.412811,-86.263394,NAD83,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,33860.0,"Montgomery, AL",370.0,,2025-04-15,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-101-1002,,0.5,Medium,2.09,1,0.0,Local,Site 1002 (Ozone): 2.09 Parts per billion,5.414134693877551,0.530765115034778,2025,2,4,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5319148936170213,1.198946183373132
17,1,103,11,44201,1,Ozone,309,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-04-23,1.0,8,Parts per billion,2.09,2.5,16.0,16.0,5.105,5.4,52.0,51.0,78.0,77.0,71.1165,74.9,100.5,104.6,159.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,34.530717,-86.967536,NAD83,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,19460.0,"Decatur, AL",290.0,"Huntsville-Decatur-Albertville, AL",2024-09-30,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-103-0011,,0.5,Medium,2.09,1,,Local,Site 11 (Ozone): 2.09 Parts per billion,23.067801315789474,0.530765115034778,2024,3,201,-1.0,-1.8369701987210297e-16,3,Analytical,False,,0.5405405405405406,34.48815716020101
18,1,103,11,44201,1,Ozone,309,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-10-30,1.0,8,Parts per billion,2.09,2.5,17.0,15.0,5.105,5.4,53.0,50.0,79.0,75.0,71.1165,74.9,100.5,104.6,161.0,159.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,34.530717,-86.967536,NAD83,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,19460.0,"Decatur, AL",290.0,"Huntsville-Decatur-Albertville, AL",2025-04-10,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-103-0011,,0.5,Medium,2.09,1,0.0,Local,Site 11 (Ozone): 2.09 Parts per billion,23.067801315789474,0.530765115034778,2025,2,9,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5405405405405406,70.29814147782447
19,1,113,3,44201,1,Ozone,103917,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-04-05,1.0,8,Parts per billion,2.09,2.5,15.0,16.0,5.105,5.4,51.0,52.0,77.0,77.0,71.1165,74.9,100.5,104.6,166.0,165.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,32.437028,-84.999653,NAD83,PHENIX CITY - SOUTH GIRARD SCHOOL,"510 6th Place South, Phenix City, Alabama  36869",Alabama,Russell,Phenix City,17980.0,"Columbus, GA-AL",194.0,"Columbus-Auburn-Opelika, GA-AL",2024-09-30,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-113-0003,,0.5,Medium,2.09,1,,Local,Site 3 (Ozone): 2.09 Parts per billion,1.9678416666666665,0.530765115034778,2024,3,201,-1.0,-1.8369701987210297e-16,3,Analytical,False,2.09,0.5217391304347826,0.49987334128305955
20,1,113,3,44201,1,Ozone,103917,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-09-04,1.0,8,Parts per billion,2.09,2.5,15.0,15.0,5.105,5.4,50.0,51.0,75.0,75.0,71.1165,74.9,100.5,104.6,157.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,32.437028,-84.999653,NAD83,PHENIX CITY - SOUTH GIRARD SCHOOL,"510 6th Place South, Phenix City, Alabama  36869",Alabama,Russell,Phenix City,17980.0,"Columbus, GA-AL",194.0,"Columbus-Auburn-Opelika, GA-AL",2025-04-15,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-113-0003,,0.5,Medium,2.09,1,0.0,Local,Site 3 (Ozone): 2.09 Parts per billion,1.9678416666666665,0.530765115034778,2025,2,4,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5217391304347826,0.09380831519646853
21,1,117,4,44201,1,Ozone,320,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-04-09,1.0,8,Parts per billion,2.09,2.5,15.0,16.0,5.105,5.4,51.0,51.0,77.0,77.0,71.1165,74.9,100.5,104.6,159.0,158.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.317142,-86.825754,NAD83,HELENA,"HELENA, BEARDEN FARM",Alabama,Shelby,Helena,13820.0,"Birmingham-Hoover, AL",142.0,"Birmingham-Hoover-Talladega, AL",2024-09-30,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-117-0004,,0.5,Medium,2.09,1,,Local,Site 4 (Ozone): 2.09 Parts per billion,1.8583055555555557,0.530765115034778,2024,3,201,-1.0,-1.8369701987210297e-16,3,Analytical,False,2.09,0.5746268656716418,0.7728340091599785
22,1,117,4,44201,1,Ozone,320,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-09-24,1.0,8,Parts per billion,2.09,2.5,15.0,15.0,5.105,5.4,50.0,50.0,75.0,75.0,71.1165,74.9,100.5,104.6,159.0,159.0,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.317142,-86.825754,NAD83,HELENA,"HELENA, BEARDEN FARM",Alabama,Shelby,Helena,13820.0,"Birmingham-Hoover, AL",142.0,"Birmingham-Hoover-Talladega, AL",2025-04-15,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,UV,01-117-0004,,0.5,Medium,2.09,1,0.0,Local,Site 4 (Ozone): 2.09 Parts per billion,1.8583055555555557,0.530765115034778,2025,2,4,0.8660254037844387,-0.4999999999999998,3,Analytical,False,2.09,0.5746268656716418,1.2961514748039147
23,1,117,9001,42401,1,Sulfur dioxide,102868,100,INSTRUMENTAL-ULTRAVIOLET FLUORESCENCE,2024-03-14,1.0,8,Parts per billion,3.3,2.5,3.3,3.507043907,5.105,5.4,8.3,9.0,39.0,40.3,72.0,74.6,100.5,104.6,0.3855,0.396,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.0928,-86.8072,NAD83,"Lhoist, Montevallo Plant",7444 State Hwy 25,Alabama,Shelby,Calera,13820.0,"Birmingham-Hoover, AL",142.0,"Birmingham-Hoover-Talladega, AL",2025-04-18,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,UV FLUORESCENCE,01-117-9001,,0.375,Low,3.3,0,,Local,Site 9001 (Sulfur dioxide): 3.3 Parts per billion,1.8583055555555557,0.1720171214553237,2025,2,1,0.8660254037844387,-0.4999999999999998,2,Analytical,False,,0.9090909090909091,1.2961514748039147
24,1,117,9001,42401,1,Sulfur dioxide,102868,100,INSTRUMENTAL-ULTRAVIOLET FLUORESCENCE,2024-06-04,1.0,8,Parts per billion,3.0,2.6,3.3,3.507043907,5.105,5.4,8.3,9.0,37.0,39.5,71.0,75.2,100.5,104.6,0.3855,0.396,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.0928,-86.8072,NAD83,"Lhoist, Montevallo Plant",7444 State Hwy 25,Alabama,Shelby,Calera,13820.0,"Birmingham-Hoover, AL",142.0,"Birmingham-Hoover-Talladega, AL",2025-04-18,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,UV FLUORESCENCE,01-117-9001,,0.375,Low,3.0,0,-0.2999999999999998,Local,Site 9001 (Sulfur dioxide): 3.0 Parts per billion,1.8583055555555557,0.1720171214553237,2025,2,1,0.8660254037844387,-0.4999999999999998,2,Analytical,False,3.3,0.8409090909090909,1.2961514748039147
25,1,117,9001,42401,1,Sulfur dioxide,102868,100,INSTRUMENTAL-ULTRAVIOLET FLUORESCENCE,2024-09-17,1.0,8,Parts per billion,2.8,2.6,3.3,3.507043907,5.105,5.4,8.3,9.0,39.0,39.4,68.0,70.0,100.5,104.6,0.3855,0.396,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.0928,-86.8072,NAD83,"Lhoist, Montevallo Plant",7444 State Hwy 25,Alabama,Shelby,Calera,13820.0,"Birmingham-Hoover, AL",142.0,"Birmingham-Hoover-Talladega, AL",2025-04-18,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,UV FLUORESCENCE,01-117-9001,,0.375,Low,2.8,0,-0.25,Local,Site 9001 (Sulfur dioxide): 2.8 Parts per billion,1.8583055555555557,0.1720171214553237,2025,2,1,0.8660254037844387,-0.4999999999999998,2,Analytical,False,3.0,0.75,1.2961514748039147
26,1,117,9001,42401,1,Sulfur dioxide,102868,100,INSTRUMENTAL-ULTRAVIOLET FLUORESCENCE,2024-12-10,1.0,8,Parts per billion,3.4,2.5,3.3,3.507043907,5.105,5.4,8.3,9.0,39.0,39.4,69.0,70.0,100.5,104.6,0.3855,0.396,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,13,Al Dept Of Env Mgt,0013,Al Dept Of Env Mgt,33.0928,-86.8072,NAD83,"Lhoist, Montevallo Plant",7444 State Hwy 25,Alabama,Shelby,Calera,13820.0,"Birmingham-Hoover, AL",142.0,"Birmingham-Hoover-Talladega, AL",2025-04-18,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,UV FLUORESCENCE,01-117-9001,,0.375,Low,3.4,0,0.03333333333333336,Local,Site 9001 (Sulfur dioxide): 3.4 Parts per billion,1.8583055555555557,0.1720171214553237,2025,2,1,0.8660254037844387,-0.4999999999999998,2,Analytical,False,2.8,0.9545454545454546,1.2961514748039147
